user_id,age,gender,device_os,device_model,location,account_created_date
USR03196,60,Male,Android,Oppo A58,HCM,
USR03197,54,Male,iOS,iPhone 14,HCM,
USR03198,49,Female,Android,Samsung S24,Danang,2026-04-29
USR03199,59,Female,Android,Samsung A55,Others,2026-03-04
USR03200,40,Female,Android,Oppo A58,Danang,
USR03201,40,Female,iOS,iPhone 15,Others,2026-05-08
USR03202,49,Female,Android,Samsung A55,Hanoi,2026-04-17
USR03203,38,Female,Android,Samsung A55,Danang,2026-01-21
USR03204,23,Male,Android,Xiaomi Redmi 13,HCM,2026-02-26
USR03205,33,Male,Android,Oppo A58,Danang,2026-02-18
USR03206,44,Female,Android,Samsung S24,Hanoi,2026-04-19
USR03207,55,Male,Android,Xiaomi Redmi 13,Hanoi,2026-01-05
USR03208,32,Female,Android,Oppo A58,HCM,
USR03209,34,Female,iOS,iPhone 15,HCM,2026-03-02
USR03210,57,Female,iOS,iPhone 13,Hanoi,2026-04-04
USR03211,56,Female,iOS,iPhone 14,Danang,
USR03212,38,Male,Android,Oppo A58,Danang,2026-03-22
USR03213,44,Male,iOS,iPhone 14,HCM,2026-01-11
USR03214,26,Male,iOS,iPhone 13,Danang,2026-01-04
USR03215,50,Male,Android,Oppo A58,Others,2026-04-18
USR03216,55,Male,iOS,iPhone 13,Others,
USR03217,50,Female,iOS,iPhone 14,Hanoi,2026-05-10
USR03218,43,Male,Android,Samsung S24,Hanoi,
USR03219,56,Female,Android,Samsung S24,HCM,
USR03220,21,Male,iOS,iPhone 13,Hanoi,2026-04-06
USR03221,47,Male,Android,Oppo A58,Danang,2026-01-13
USR03222,57,Female,Android,Samsung A55,Hanoi,2026-02-08
USR03223,57,Female,Android,Samsung S24,Hanoi,2026-03-01
USR03224,31,Female,Android,Samsung S24,Hanoi,2026-04-24
USR03225,23,Female,iOS,iPhone 13,Danang,2026-04-13
USR03226,37,Male,iOS,iPhone 15,HCM,2026-02-26
USR03227,28,Male,Android,Xiaomi Redmi 13,HCM,2026-05-21
USR03228,49,Male,Android,Samsung S24,HCM,
USR03229,29,Male,Android,Samsung A55,HCM,2026-05-22
USR03230,27,Male,iOS,iPhone 13,HCM,2026-01-19
USR03231,54,Male,Android,Oppo A58,Hanoi,2026-03-24
USR03232,34,Female,iOS,iPhone 13,HCM,2026-03-03
USR03233,31,Female,iOS,iPhone 14,Others,2026-05-08
USR03234,19,Female,Android,Xiaomi Redmi 13,Danang,2026-04-14
USR03235,46,Male,iOS,iPhone 13,Hanoi,2026-03-10
USR03236,46,Male,Android,Samsung A55,HCM,2026-02-22
USR03237,47,Female,iOS,iPhone 15,HCM,
USR03238,26,Male,iOS,iPhone 14,Others,2026-05-02
USR03239,35,Male,Android,Oppo A58,Danang,
USR03240,37,Female,Android,Oppo A58,Others,2026-04-29
USR03241,41,Male,Android,Samsung S24,HCM,2026-02-28
USR03242,26,Male,Android,Samsung S24,HCM,2026-05-25
USR03243,18,Female,Android,Xiaomi Redmi 13,HCM,2026-03-28
USR03244,27,Female,iOS,iPhone 14,Others,
USR03245,58,Female,iOS,iPhone 15,Others,
USR03246,57,Male,Android,Xiaomi Redmi 13,Others,2026-01-15
USR03247,48,Male,iOS,iPhone 13,HCM,2026-03-29
USR03248,30,Female,Android,Xiaomi Redmi 13,Others,
USR03249,42,Female,iOS,iPhone 15,HCM,2026-01-14
USR03250,51,Male,iOS,iPhone 14,Others,2026-01-25
USR03251,43,Female,Android,Xiaomi Redmi 13,HCM,2026-04-14
USR03252,46,Female,Android,Xiaomi Redmi 13,HCM,2026-04-05
USR03253,51,Male,Android,Oppo A58,Others,2026-02-16
USR03254,54,Female,iOS,iPhone 13,HCM,
USR03255,54,Female,iOS,iPhone 13,Hanoi,2026-04-15
USR03256,25,Male,Android,Xiaomi Redmi 13,HCM,2026-03-02
USR03257,44,Male,iOS,iPhone 15,Danang,2026-03-21
USR03258,19,Female,iOS,iPhone 13,HCM,
USR03259,35,Male,iOS,iPhone 13,Hanoi,2026-05-03
USR03260,43,Male,iOS,iPhone 15,HCM,2026-05-26
USR03261,46,Female,Android,Samsung A55,HCM,
USR03262,37,Male,iOS,iPhone 14,Others,2026-03-06
USR03263,53,Female,Android,Xiaomi Redmi 13,Hanoi,
USR03264,21,Female,Android,Samsung S24,Danang,2026-05-04
USR03265,25,Male,iOS,iPhone 13,HCM,2026-02-15
USR03266,57,Male,iOS,iPhone 15,Hanoi,
USR03267,29,Male,Android,Samsung A55,Others,2026-04-29
USR03268,56,Male,Android,Samsung S24,Hanoi,
USR03269,43,Female,Android,Xiaomi Redmi 13,Others,2026-01-29
USR03270,47,Female,Android,Samsung A55,HCM,
USR03271,26,Female,iOS,iPhone 14,Danang,
USR03272,30,Female,iOS,iPhone 15,Others,2026-05-29
USR03273,26,Female,Android,Samsung S24,Others,2026-03-11
USR03274,26,Male,iOS,iPhone 15,Others,2026-04-23
USR03275,31,Male,Android,Samsung A55,Others,2026-03-21
USR03276,58,Female,Android,Samsung A55,Others,
USR03277,22,Female,iOS,iPhone 14,Others,
USR03278,47,Female,Android,Xiaomi Redmi 13,HCM,2026-05-20
USR03279,58,Male,iOS,iPhone 15,Others,2026-03-10
USR03280,24,Female,Android,Samsung S24,Danang,2026-05-10
USR03281,30,Male,iOS,iPhone 15,HCM,
USR03282,59,Male,Android,Samsung A55,Others,2026-04-16
USR03283,38,Female,Android,Oppo A58,HCM,2026-01-09
USR03284,40,Male,Android,Xiaomi Redmi 13,Danang,
USR03285,50,Male,Android,Samsung S24,Others,2026-04-20
USR03286,21,Female,iOS,iPhone 13,HCM,
USR03287,57,Male,iOS,iPhone 13,HCM,2026-03-22
USR03288,18,Female,iOS,iPhone 14,HCM,
USR03289,33,Female,iOS,iPhone 14,Hanoi,
USR03290,20,Female,iOS,iPhone 15,HCM,2026-04-26
USR03291,18,Female,iOS,iPhone 13,Others,2026-01-26
USR03292,54,Male,iOS,iPhone 15,Hanoi,2026-04-10
USR03293,37,Female,Android,Xiaomi Redmi 13,Danang,2026-04-23
USR03294,20,Female,Android,Samsung S24,HCM,2026-03-06
USR03295,24,Female,Android,Samsung A55,Others,2026-03-30
USR03296,46,Female,iOS,iPhone 13,Hanoi,2026-03-25
USR03297,40,Male,Android,Xiaomi Redmi 13,Others,
USR03298,45,Female,iOS,iPhone 15,Others,2026-01-05
USR03299,28,Female,iOS,iPhone 13,HCM,2026-01-24
USR03300,31,Female,iOS,iPhone 14,HCM,
USR03301,49,Male,Android,Oppo A58,Others,
USR03302,32,Male,iOS,iPhone 14,Danang,2026-03-20
USR03303,51,Female,iOS,iPhone 14,HCM,2026-02-26
USR03304,53,Female,Android,Samsung A55,Hanoi,2026-02-11
USR03305,24,Female,iOS,iPhone 14,Danang,2026-05-23
USR03306,47,Female,Android,Oppo A58,HCM,
USR03307,49,Male,iOS,iPhone 13,Danang,2026-04-24
USR03308,40,Female,iOS,iPhone 15,HCM,2026-01-04
USR03309,48,Female,Android,Samsung A55,Others,2026-05-12
USR03310,45,Male,iOS,iPhone 13,Hanoi,2026-01-01
USR03311,32,Female,Android,Samsung A55,Hanoi,
USR03312,40,Male,iOS,iPhone 13,Danang,
USR03313,55,Male,Android,Samsung S24,Danang,2026-02-04
USR03314,48,Male,Android,Samsung S24,Hanoi,
USR03315,40,Female,iOS,iPhone 13,Others,2026-03-10
USR03316,19,Female,Android,Oppo A58,Others,
USR03317,59,Male,Android,Xiaomi Redmi 13,Danang,
USR03318,36,Female,Android,Samsung A55,Danang,2026-04-22
USR03319,37,Female,Android,Xiaomi Redmi 13,Others,
USR03320,22,Male,iOS,iPhone 15,Others,
USR03321,44,Female,Android,Samsung S24,HCM,2026-01-03
USR03322,29,Male,iOS,iPhone 14,HCM,
USR03323,60,Female,iOS,iPhone 13,Danang,
USR03324,19,Female,iOS,iPhone 14,Danang,2026-04-30
USR03325,22,Male,Android,Oppo A58,Hanoi,2026-01-16
USR03326,37,Female,iOS,iPhone 14,HCM,2026-05-16
USR03327,36,Male,Android,Xiaomi Redmi 13,HCM,2026-02-08
USR03328,51,Male,Android,Xiaomi Redmi 13,Others,2026-05-29
USR03329,51,Female,Android,Samsung S24,Hanoi,2026-04-06
USR03330,37,Male,Android,Samsung A55,Hanoi,
USR03331,56,Male,iOS,iPhone 13,Hanoi,
USR03332,47,Female,Android,Xiaomi Redmi 13,Danang,
USR03333,53,Male,Android,Xiaomi Redmi 13,Hanoi,2026-04-21
USR03334,40,Male,iOS,iPhone 13,Hanoi,2026-05-08
USR03335,30,Male,Android,Samsung A55,Others,2026-02-02
USR03336,35,Male,iOS,iPhone 14,Hanoi,2026-04-15
USR03337,48,Female,Android,Samsung A55,Others,2026-05-23
USR03338,42,Male,iOS,iPhone 15,Hanoi,2026-02-21
USR03339,58,Male,Android,Samsung S24,Others,2026-02-09
USR03340,54,Male,iOS,iPhone 13,Others,2026-05-20
USR03341,37,Male,Android,Xiaomi Redmi 13,Hanoi,2026-02-08
USR03342,52,Female,iOS,iPhone 13,Others,2026-05-03
USR03343,25,Male,Android,Samsung A55,Hanoi,2026-03-05
USR03344,23,Female,Android,Oppo A58,HCM,
USR03345,33,Male,Android,Samsung S24,Hanoi,2026-01-23
USR03346,52,Female,Android,Samsung S24,HCM,2026-05-28
USR03347,35,Female,iOS,iPhone 15,Hanoi,2026-04-27
USR03348,30,Male,Android,Samsung S24,HCM,
USR03349,60,Male,Android,Samsung A55,HCM,
USR03350,35,Male,iOS,iPhone 13,Hanoi,
USR03351,50,Male,iOS,iPhone 14,Others,
USR03352,36,Male,Android,Xiaomi Redmi 13,HCM,
USR03353,47,Female,Android,Oppo A58,Others,
USR03354,58,Female,Android,Xiaomi Redmi 13,Hanoi,2026-01-17
USR03355,54,Female,iOS,iPhone 15,Others,2026-05-19
USR03356,18,Female,Android,Samsung S24,Others,2026-03-30
USR03357,36,Male,iOS,iPhone 14,Hanoi,2026-04-26
USR03358,46,Female,iOS,iPhone 15,Hanoi,
USR03359,27,Female,iOS,iPhone 14,HCM,2026-02-02
USR03360,25,Female,Android,Samsung A55,Others,2026-04-13
USR03361,57,Female,iOS,iPhone 14,Hanoi,
USR03362,25,Female,Android,Oppo A58,Others,2026-02-03
USR03363,26,Male,Android,Xiaomi Redmi 13,HCM,
USR03364,46,Female,iOS,iPhone 13,HCM,2026-04-03
USR03365,57,Male,iOS,iPhone 13,Hanoi,
USR03366,38,Male,Android,Samsung A55,Others,2026-02-20
USR03367,35,Male,Android,Xiaomi Redmi 13,Danang,2026-02-16
USR03368,33,Female,Android,Samsung A55,Others,2026-05-16
USR03369,24,Female,iOS,iPhone 15,HCM,2026-04-28
USR03370,18,Female,iOS,iPhone 15,Hanoi,
USR03371,31,Female,iOS,iPhone 13,Hanoi,2026-04-10
USR03372,39,Female,iOS,iPhone 15,HCM,
USR03373,19,Female,Android,Samsung S24,Hanoi,2026-04-14
USR03374,37,Male,iOS,iPhone 14,HCM,2026-02-01
USR03375,23,Male,Android,Oppo A58,Others,2026-04-28
USR03376,23,Male,Android,Xiaomi Redmi 13,Others,2026-02-25
USR03377,55,Male,iOS,iPhone 13,Others,2026-03-24
USR03378,28,Female,Android,Samsung A55,Others,2026-02-09
USR03379,26,Female,iOS,iPhone 14,HCM,
USR03380,55,Female,iOS,iPhone 15,HCM,
USR03381,48,Male,iOS,iPhone 15,HCM,2026-03-25
USR03382,42,Female,iOS,iPhone 13,Others,
USR03383,58,Female,iOS,iPhone 15,Others,
USR03384,20,Female,Android,Samsung A55,Others,2026-03-21
USR03385,34,Male,iOS,iPhone 13,Others,2026-01-26
USR03386,37,Female,Android,Samsung A55,Danang,2026-04-06
USR03387,36,Male,iOS,iPhone 14,Hanoi,2026-01-11
USR03388,31,Male,iOS,iPhone 13,Others,
USR03389,47,Female,iOS,iPhone 14,Others,
USR03390,33,Male,iOS,iPhone 13,Danang,2026-03-28
USR03391,48,Male,Android,Samsung A55,Hanoi,2026-03-27
USR03392,49,Male,Android,Xiaomi Redmi 13,HCM,2026-01-25
USR03393,51,Male,iOS,iPhone 13,Hanoi,2026-03-22
USR03394,36,Female,Android,Samsung S24,Hanoi,2026-01-06
USR03395,37,Male,iOS,iPhone 14,Others,2026-02-26
USR03396,26,Male,Android,Oppo A58,HCM,
USR03397,57,Male,iOS,iPhone 13,Others,2026-02-14
USR03398,48,Male,Android,Samsung S24,Hanoi,2026-03-16
USR03399,29,Male,iOS,iPhone 13,Hanoi,2026-05-13
USR03400,46,Male,iOS,iPhone 15,Others,2026-01-18
USR03401,42,Female,Android,Samsung S24,HCM,2026-03-20
USR03402,46,Male,iOS,iPhone 14,Hanoi,2026-05-03
USR03403,40,Male,iOS,iPhone 14,Hanoi,2026-03-14
USR03404,42,Female,Android,Samsung S24,Others,
USR03405,32,Female,iOS,iPhone 15,Danang,
USR03406,34,Female,iOS,iPhone 14,Hanoi,2026-05-05
USR03407,44,Female,Android,Samsung S24,Others,2026-01-13
USR03408,18,Female,iOS,iPhone 13,Danang,
USR03409,22,Female,iOS,iPhone 14,Danang,2026-03-23
USR03410,35,Female,iOS,iPhone 14,Hanoi,
USR03411,49,Male,Android,Xiaomi Redmi 13,Hanoi,
USR03412,59,Male,iOS,iPhone 15,Others,2026-03-08
USR03413,52,Female,Android,Xiaomi Redmi 13,Others,2026-01-23
USR03414,24,Female,iOS,iPhone 14,Hanoi,2026-03-10
USR03415,33,Female,iOS,iPhone 15,Hanoi,2026-01-05
USR03416,32,Female,iOS,iPhone 13,Others,2026-05-09
USR03417,25,Female,Android,Samsung A55,Hanoi,2026-02-05
USR03418,45,Male,iOS,iPhone 13,Hanoi,2026-03-16
USR03419,49,Female,iOS,iPhone 13,HCM,2026-01-10
USR03420,35,Male,Android,Oppo A58,HCM,
USR03421,46,Male,Android,Samsung A55,HCM,2026-05-31
USR03422,27,Female,Android,Samsung S24,Hanoi,
USR03423,38,Male,iOS,iPhone 14,Hanoi,2026-04-27
USR03424,29,Male,Android,Samsung A55,Danang,2026-02-05
USR03425,18,Female,Android,Oppo A58,Hanoi,
USR03426,25,Female,Android,Xiaomi Redmi 13,HCM,
USR03427,31,Male,Android,Xiaomi Redmi 13,HCM,2026-01-08
USR03428,23,Male,iOS,iPhone 15,HCM,2026-03-05
USR03429,28,Female,Android,Samsung S24,Others,2026-04-19
USR03430,58,Female,Android,Oppo A58,HCM,
USR03431,57,Female,Android,Samsung A55,HCM,2026-01-31
USR03432,21,Male,iOS,iPhone 15,Danang,2026-03-30
USR03433,38,Female,Android,Samsung A55,Others,2026-01-02
USR03434,22,Male,Android,Samsung S24,Others,2026-03-30
USR03435,22,Male,Android,Xiaomi Redmi 13,Danang,2026-04-07
USR03436,36,Female,Android,Oppo A58,Danang,
USR03437,48,Male,iOS,iPhone 15,Hanoi,
USR03438,47,Female,iOS,iPhone 14,Hanoi,2026-02-19
USR03439,51,Male,iOS,iPhone 14,Others,
USR03440,22,Female,Android,Xiaomi Redmi 13,Danang,2026-04-10
USR03441,30,Male,Android,Xiaomi Redmi 13,HCM,
USR03442,59,Female,Android,Samsung A55,HCM,2026-01-02
USR03443,33,Female,Android,Samsung A55,Danang,2026-04-09
USR03444,39,Female,Android,Samsung A55,HCM,2026-05-24
USR03445,25,Female,Android,Xiaomi Redmi 13,Others,
USR03446,57,Female,iOS,iPhone 13,HCM,2026-04-09
USR03447,31,Female,Android,Samsung S24,Danang,
USR03448,58,Female,Android,Oppo A58,Hanoi,2026-01-14
USR03449,21,Female,iOS,iPhone 14,HCM,
USR03450,29,Female,iOS,iPhone 15,Hanoi,2026-05-10
USR03451,34,Female,Android,Samsung A55,Others,2026-01-30
USR03452,31,Female,iOS,iPhone 14,Others,2026-03-02
USR03453,22,Male,Android,Xiaomi Redmi 13,Hanoi,
USR03454,48,Female,iOS,iPhone 13,HCM,2026-02-26
USR03455,50,Female,Android,Samsung A55,Others,
USR03456,20,Male,Android,Oppo A58,Danang,2026-01-07
USR03457,19,Female,iOS,iPhone 15,Danang,
USR03458,45,Male,iOS,iPhone 15,Danang,
USR03459,42,Male,Android,Xiaomi Redmi 13,HCM,2026-02-14
USR03460,34,Male,Android,Oppo A58,Danang,
USR03461,57,Female,Android,Samsung S24,Danang,2026-02-05
USR03462,19,Male,iOS,iPhone 13,Danang,
USR03463,23,Male,iOS,iPhone 14,Others,2026-01-03
USR03464,56,Male,Android,Samsung S24,Others,
USR03465,32,Female,iOS,iPhone 14,Others,2026-04-01
USR03466,57,Male,iOS,iPhone 13,HCM,
USR03467,45,Male,Android,Oppo A58,Danang,2026-04-20
USR03468,35,Female,iOS,iPhone 14,Danang,2026-01-03
USR03469,60,Male,iOS,iPhone 13,Hanoi,2026-02-22
USR03470,50,Male,Android,Samsung A55,Hanoi,
USR03471,23,Female,Android,Xiaomi Redmi 13,HCM,
USR03472,49,Male,iOS,iPhone 15,HCM,2026-03-01
USR03473,29,Female,Android,Samsung S24,Danang,2026-03-14
USR03474,32,Female,iOS,iPhone 15,Hanoi,
USR03475,49,Female,Android,Oppo A58,Danang,
USR03476,33,Female,iOS,iPhone 13,HCM,
USR03477,50,Male,iOS,iPhone 13,Hanoi,
USR03478,41,Male,Android,Samsung A55,HCM,2026-04-03
USR03479,49,Male,iOS,iPhone 13,Hanoi,
USR03480,21,Male,iOS,iPhone 14,Danang,2026-03-20
USR03481,28,Female,Android,Samsung S24,Hanoi,2026-01-31
USR03482,49,Female,iOS,iPhone 13,Others,2026-03-14
USR03483,54,Male,iOS,iPhone 14,HCM,2026-02-19
USR03484,18,Female,Android,Samsung A55,Danang,2026-05-18
USR03485,29,Male,Android,Samsung A55,HCM,2026-01-10
USR03486,37,Male,iOS,iPhone 15,Danang,2026-04-16
USR03487,55,Female,iOS,iPhone 14,Hanoi,2026-05-28
USR03488,40,Female,Android,Oppo A58,Hanoi,2026-05-12
USR03489,29,Female,Android,Oppo A58,Danang,
USR03490,59,Female,iOS,iPhone 13,Hanoi,2026-02-13
USR03491,36,Female,Android,Xiaomi Redmi 13,Others,2026-03-21
USR03492,41,Female,iOS,iPhone 14,HCM,2026-01-26
USR03493,20,Female,iOS,iPhone 14,HCM,
USR03494,36,Male,iOS,iPhone 15,HCM,2026-01-01
USR03495,41,Male,Android,Samsung S24,HCM,2026-05-26
USR03496,36,Female,Android,Oppo A58,Hanoi,
USR03497,53,Female,iOS,iPhone 13,Others,
USR03498,51,Male,Android,Samsung A55,Hanoi,2026-01-30
USR03499,29,Male,iOS,iPhone 14,HCM,
USR03500,33,Male,Android,Samsung A55,Others,
USR03501,47,Female,iOS,iPhone 13,Others,2026-05-29
USR03502,31,Male,iOS,iPhone 14,HCM,
USR03503,23,Female,Android,Samsung A55,Danang,
USR03504,22,Male,Android,Samsung S24,Hanoi,
USR03505,47,Male,Android,Oppo A58,Danang,2026-01-15
USR03506,46,Female,Android,Xiaomi Redmi 13,Others,2026-02-28
USR03507,25,Male,Android,Samsung A55,Others,2026-03-13
USR03508,20,Female,iOS,iPhone 13,Danang,2026-04-10
USR03509,26,Female,Android,Samsung S24,Others,2026-03-22
USR03510,54,Female,iOS,iPhone 13,Others,2026-05-13
USR03511,43,Female,iOS,iPhone 13,Others,2026-04-04
USR03512,58,Male,iOS,iPhone 14,Danang,2026-05-31
USR03513,58,Female,iOS,iPhone 15,Hanoi,2026-05-04
USR03514,25,Male,Android,Xiaomi Redmi 13,Hanoi,
USR03515,26,Male,Android,Samsung A55,Danang,2026-01-15
USR03516,40,Male,iOS,iPhone 15,Hanoi,2026-03-06
USR03517,34,Female,Android,Samsung S24,HCM,2026-04-15
USR03518,43,Male,iOS,iPhone 15,Others,2026-01-15
USR03519,35,Male,Android,Samsung A55,Others,2026-01-23
USR03520,40,Male,iOS,iPhone 15,Others,2026-05-13
USR03521,37,Male,Android,Xiaomi Redmi 13,Others,2026-03-04
USR03522,48,Female,iOS,iPhone 15,Hanoi,2026-03-10
USR03523,54,Female,iOS,iPhone 15,Hanoi,2026-03-25
USR03524,22,Male,iOS,iPhone 15,HCM,
USR03525,53,Female,iOS,iPhone 15,HCM,2026-05-28
USR03526,30,Female,iOS,iPhone 15,HCM,2026-05-20
USR03527,40,Female,iOS,iPhone 13,HCM,2026-03-16
USR03528,55,Female,Android,Samsung A55,Hanoi,
USR03529,32,Male,Android,Samsung A55,Hanoi,2026-02-22
USR03530,21,Female,iOS,iPhone 14,Hanoi,2026-05-08
USR03531,21,Male,iOS,iPhone 15,HCM,2026-02-11
USR03532,32,Female,iOS,iPhone 15,Danang,2026-01-19
USR03533,48,Male,Android,Samsung A55,Hanoi,2026-03-13
USR03534,22,Male,iOS,iPhone 14,Danang,2026-03-11
USR03535,46,Female,iOS,iPhone 13,HCM,
USR03536,59,Female,Android,Samsung A55,Danang,
USR03537,49,Male,iOS,iPhone 15,Others,2026-04-16
USR03538,19,Female,Android,Samsung A55,Hanoi,2026-04-06
USR03539,27,Male,Android,Samsung A55,Hanoi,2026-03-11
USR03540,26,Male,Android,Samsung A55,Danang,2026-04-13
USR03541,46,Female,iOS,iPhone 15,Danang,
USR03542,35,Female,Android,Oppo A58,HCM,2026-02-09
USR03543,35,Male,iOS,iPhone 13,Hanoi,2026-05-08
USR03544,25,Male,iOS,iPhone 13,Hanoi,2026-03-21
USR03545,25,Male,iOS,iPhone 15,Hanoi,2026-01-19
USR03546,20,Female,Android,Oppo A58,Hanoi,
USR03547,58,Female,iOS,iPhone 15,Others,2026-03-27
USR03548,20,Male,Android,Samsung A55,Others,2026-03-11
USR03549,21,Female,iOS,iPhone 15,Danang,2026-02-23
USR03550,58,Female,Android,Samsung S24,Danang,2026-01-09
USR03551,39,Male,iOS,iPhone 13,Hanoi,2026-03-29
USR03552,26,Male,iOS,iPhone 15,Hanoi,
USR03553,18,Female,iOS,iPhone 14,Others,2026-05-12
USR03554,52,Female,iOS,iPhone 15,Others,
USR03555,60,Female,Android,Samsung A55,HCM,2026-04-19
USR03556,57,Female,Android,Samsung A55,Others,2026-01-08
USR03557,27,Male,Android,Samsung S24,HCM,
USR03558,60,Female,Android,Oppo A58,Others,
USR03559,53,Female,Android,Samsung S24,Danang,
USR03560,38,Male,Android,Xiaomi Redmi 13,Others,2026-03-22
USR03561,44,Female,iOS,iPhone 14,Danang,
USR03562,29,Female,Android,Xiaomi Redmi 13,Danang,2026-03-20
USR03563,35,Female,iOS,iPhone 14,Others,
USR03564,51,Male,Android,Samsung A55,Danang,
USR03565,42,Female,iOS,iPhone 14,Danang,
USR03566,47,Male,Android,Samsung A55,Danang,2026-03-24
USR03567,35,Female,iOS,iPhone 13,HCM,2026-04-17
USR03568,37,Female,Android,Xiaomi Redmi 13,Hanoi,
USR03569,28,Male,iOS,iPhone 13,Others,2026-05-03
USR03570,39,Male,iOS,iPhone 15,HCM,2026-01-16
USR03571,52,Male,Android,Samsung A55,Hanoi,2026-04-25
USR03572,58,Female,iOS,iPhone 15,Others,2026-03-28
USR03573,22,Male,iOS,iPhone 13,Hanoi,2026-05-22
USR03574,32,Female,iOS,iPhone 13,Hanoi,
USR03575,31,Female,Android,Samsung S24,Others,2026-02-20
USR03576,43,Male,Android,Oppo A58,Hanoi,
USR03577,40,Male,Android,Samsung S24,HCM,2026-03-31
USR03578,34,Male,iOS,iPhone 14,Others,2026-03-28
USR03579,19,Female,Android,Samsung S24,Hanoi,2026-05-16
USR03580,19,Male,Android,Samsung S24,Others,2026-04-16
USR03581,20,Female,iOS,iPhone 13,Others,2026-03-25
USR03582,18,Male,Android,Xiaomi Redmi 13,HCM,
USR03583,34,Female,iOS,iPhone 13,Hanoi,
USR03584,27,Male,iOS,iPhone 13,Hanoi,
USR03585,45,Male,iOS,iPhone 13,Others,
USR03586,50,Female,Android,Samsung A55,Others,2026-03-20
USR03587,35,Female,iOS,iPhone 15,Danang,2026-01-26
USR03588,27,Female,iOS,iPhone 13,Hanoi,2026-05-31
USR03589,33,Female,iOS,iPhone 13,HCM,2026-03-15
USR03590,45,Female,iOS,iPhone 14,Danang,2026-02-22
USR03591,38,Male,Android,Samsung S24,Hanoi,
USR03592,55,Female,Android,Oppo A58,Danang,
USR03593,55,Female,Android,Oppo A58,HCM,2026-04-05
USR03594,44,Female,iOS,iPhone 14,Danang,
USR03595,46,Female,iOS,iPhone 13,Danang,2026-03-04
USR03596,34,Male,iOS,iPhone 13,Hanoi,2026-03-31
USR03597,24,Female,Android,Xiaomi Redmi 13,HCM,2026-05-17
USR03598,38,Female,Android,Xiaomi Redmi 13,HCM,
USR03599,49,Female,Android,Samsung S24,Others,2026-04-19
USR03600,25,Female,Android,Xiaomi Redmi 13,Others,2026-03-20
USR03601,18,Male,Android,Oppo A58,HCM,2026-05-08
USR03602,60,Female,Android,Oppo A58,Danang,
USR03603,35,Male,iOS,iPhone 13,Others,2026-04-16
USR03604,60,Female,Android,Samsung A55,Others,2026-03-14
USR03605,19,Female,Android,Oppo A58,Danang,
USR03606,31,Male,Android,Samsung A55,Others,2026-02-06
USR03607,36,Female,Android,Xiaomi Redmi 13,Danang,2026-04-24
USR03608,58,Female,Android,Samsung S24,Danang,2026-02-19
USR03609,24,Female,Android,Samsung A55,Others,2026-04-14
USR03610,59,Female,Android,Samsung S24,Others,
USR03611,20,Female,Android,Oppo A58,HCM,2026-03-08
USR03612,57,Female,Android,Samsung S24,Danang,
USR03613,51,Female,iOS,iPhone 13,Danang,2026-01-07
USR03614,26,Female,iOS,iPhone 15,HCM,2026-05-04
USR03615,40,Female,Android,Oppo A58,Others,2026-04-04
USR03616,19,Female,iOS,iPhone 13,HCM,2026-05-04
USR03617,29,Female,iOS,iPhone 14,Danang,2026-05-20
USR03618,56,Female,iOS,iPhone 15,Others,
USR03619,27,Male,Android,Samsung A55,Hanoi,2026-04-01
USR03620,51,Female,iOS,iPhone 14,Danang,2026-03-06
USR03621,43,Male,Android,Samsung A55,Hanoi,
USR03622,60,Male,iOS,iPhone 14,Hanoi,
USR03623,30,Male,Android,Oppo A58,Danang,2026-01-22
USR03624,44,Female,Android,Samsung A55,Danang,2026-03-06
USR03625,58,Male,iOS,iPhone 15,HCM,2026-01-19
USR03626,45,Female,iOS,iPhone 14,HCM,2026-01-19
USR03627,48,Female,Android,Xiaomi Redmi 13,Others,2026-03-05
USR03628,26,Female,iOS,iPhone 14,HCM,2026-03-29
USR03629,53,Male,Android,Samsung A55,HCM,2026-03-02
USR03630,37,Female,Android,Samsung A55,HCM,2026-03-19
USR03631,33,Female,iOS,iPhone 15,HCM,
USR03632,29,Female,iOS,iPhone 15,HCM,
USR03633,60,Female,iOS,iPhone 13,Danang,
USR03634,53,Female,iOS,iPhone 13,Hanoi,2026-01-11
USR03635,19,Male,iOS,iPhone 13,Hanoi,2026-03-04
USR03636,30,Male,iOS,iPhone 15,Hanoi,
USR03637,26,Female,iOS,iPhone 15,Hanoi,2026-01-04
USR03638,33,Female,iOS,iPhone 13,Hanoi,2026-04-19
USR03639,29,Female,Android,Samsung A55,Others,2026-01-11
